Date,SPY,QQQ,IWM,TLT,GLD,EFA,EEM,VNQ,XLE,XLK
2014-05-01,0.0,0.28904668555852864,0.2724735338918157,0.0,0.0,0.0,0.0,0.43847978054965575,0.0,0.0
2014-05-02,0.0,0.28904668555852864,0.2724735338918157,0.0,0.0,0.0,0.0,0.43847978054965575,0.0,0.0
2014-05-05,0.0,0.28904668555852864,0.2724735338918157,0.0,0.0,0.0,0.0,0.43847978054965575,0.0,0.0
2014-05-06,0.0,0.28904668555852864,0.2724735338918157,0.0,0.0,0.0,0.0,0.43847978054965575,0.0,0.0
2014-05-07,0.0,0.28904668555852864,0.2724735338918157,0.0,0.0,0.0,0.0,0.43847978054965575,0.0,0.0
2014-05-08,0.0,0.28904668555852864,0.2724735338918157,0.0,0.0,0.0,0.0,0.43847978054965575,0.0,0.0
2014-05-09,0.0,0.28904668555852864,0.2724735338918157,0.0,0.0,0.0,0.0,0.43847978054965575,0.0,0.0
2014-05-12,0.0,0.28904668555852864,0.2724735338918157,0.0,0.0,0.0,0.0,0.43847978054965575,0.0,0.0
2014-05-13,0.0,0.28904668555852864,0.2724735338918157,0.0,0.0,0.0,0.0,0.43847978054965575,0.0,0.0
2014-05-14,0.0,0.28904668555852864,0.2724735338918157,0.0,0.0,0.0,0.0,0.43847978054965575,0.0,0.0
2014-05-15,0.0,0.28904668555852864,0.2724735338918157,0.0,0.0,0.0,0.0,0.43847978054965575,0.0,0.0
2014-05-16,0.0,0.28904668555852864,0.2724735338918157,0.0,0.0,0.0,0.0,0.43847978054965575,0.0,0.0
2014-05-19,0.0,0.28904668555852864,0.2724735338918157,0.0,0.0,0.0,0.0,0.43847978054965575,0.0,0.0
2014-05-20,0.0,0.28904668555852864,0.2724735338918157,0.0,0.0,0.0,0.0,0.43847978054965575,0.0,0.0
2014-05-21,0.0,0.28904668555852864,0.2724735338918157,0.0,0.0,0.0,0.0,0.43847978054965575,0.0,0.0
2014-05-22,0.0,0.28904668555852864,0.2724735338918157,0.0,0.0,0.0,0.0,0.43847978054965575,0.0,0.0
2014-05-23,0.0,0.28904668555852864,0.2724735338918157,0.0,0.0,0.0,0.0,0.43847978054965575,0.0,0.0
2014-05-27,0.0,0.28904668555852864,0.2724735338918157,0.0,0.0,0.0,0.0,0.43847978054965575,0.0,0.0
2014-05-28,0.0,0.28904668555852864,0.2724735338918157,0.0,0.0,0.0,0.0,0.43847978054965575,0.0,0.0
2014-05-29,0.0,0.28904668555852864,0.2724735338918157,0.0,0.0,0.0,0.0,0.43847978054965575,0.0,0.0
2014-05-30,0.0,0.0,0.22675854874521992,0.3852795144173589,0.0,0.0,0.0,0.38796193683742125,0.0,0.0
2014-06-02,0.0,0.0,0.22675854874521992,0.3852795144173589,0.0,0.0,0.0,0.38796193683742125,0.0,0.0
2014-06-03,0.0,0.0,0.22675854874521992,0.3852795144173589,0.0,0.0,0.0,0.38796193683742125,0.0,0.0
2014-06-04,0.0,0.0,0.22675854874521992,0.3852795144173589,0.0,0.0,0.0,0.38796193683742125,0.0,0.0
2014-06-05,0.0,0.0,0.22675854874521992,0.3852795144173589,0.0,0.0,0.0,0.38796193683742125,0.0,0.0
2014-06-06,0.0,0.0,0.22675854874521992,0.3852795144173589,0.0,0.0,0.0,0.38796193683742125,0.0,0.0
2014-06-09,0.0,0.0,0.22675854874521992,0.3852795144173589,0.0,0.0,0.0,0.38796193683742125,0.0,0.0
2014-06-10,0.0,0.0,0.22675854874521992,0.3852795144173589,0.0,0.0,0.0,0.38796193683742125,0.0,0.0
2014-06-11,0.0,0.0,0.22675854874521992,0.3852795144173589,0.0,0.0,0.0,0.38796193683742125,0.0,0.0
2014-06-12,0.0,0.0,0.22675854874521992,0.3852795144173589,0.0,0.0,0.0,0.38796193683742125,0.0,0.0
2014-06-13,0.0,0.0,0.22675854874521992,0.3852795144173589,0.0,0.0,0.0,0.38796193683742125,0.0,0.0
2014-06-16,0.0,0.0,0.22675854874521992,0.3852795144173589,0.0,0.0,0.0,0.38796193683742125,0.0,0.0
2014-06-17,0.0,0.0,0.22675854874521992,0.3852795144173589,0.0,0.0,0.0,0.38796193683742125,0.0,0.0
2014-06-18,0.0,0.0,0.22675854874521992,0.3852795144173589,0.0,0.0,0.0,0.38796193683742125,0.0,0.0
2014-06-19,0.0,0.0,0.22675854874521992,0.3852795144173589,0.0,0.0,0.0,0.38796193683742125,0.0,0.0
2014-06-20,0.0,0.0,0.22675854874521992,0.3852795144173589,0.0,0.0,0.0,0.38796193683742125,0.0,0.0
2014-06-23,0.0,0.0,0.22675854874521992,0.3852795144173589,0.0,0.0,0.0,0.38796193683742125,0.0,0.0
2014-06-24,0.0,0.0,0.22675854874521992,0.3852795144173589,0.0,0.0,0.0,0.38796193683742125,0.0,0.0
2014-06-25,0.0,0.0,0.22675854874521992,0.3852795144173589,0.0,0.0,0.0,0.38796193683742125,0.0,0.0
2014-06-26,0.0,0.0,0.22675854874521992,0.3852795144173589,0.0,0.0,0.0,0.38796193683742125,0.0,0.0
2014-06-27,0.0,0.0,0.22675854874521992,0.3852795144173589,0.0,0.0,0.0,0.38796193683742125,0.0,0.0
2014-06-30,0.0,0.0,0.0,0.3406014929161529,0.0,0.0,0.29376785210444106,0.365630654979406,0.0,0.0
2014-07-01,0.0,0.0,0.0,0.3406014929161529,0.0,0.0,0.29376785210444106,0.365630654979406,0.0,0.0
2014-07-02,0.0,0.0,0.0,0.3406014929161529,0.0,0.0,0.29376785210444106,0.365630654979406,0.0,0.0
2014-07-03,0.0,0.0,0.0,0.3406014929161529,0.0,0.0,0.29376785210444106,0.365630654979406,0.0,0.0
2014-07-07,0.0,0.0,0.0,0.3406014929161529,0.0,0.0,0.29376785210444106,0.365630654979406,0.0,0.0
2014-07-08,0.0,0.0,0.0,0.3406014929161529,0.0,0.0,0.29376785210444106,0.365630654979406,0.0,0.0
2014-07-09,0.0,0.0,0.0,0.3406014929161529,0.0,0.0,0.29376785210444106,0.365630654979406,0.0,0.0
2014-07-10,0.0,0.0,0.0,0.3406014929161529,0.0,0.0,0.29376785210444106,0.365630654979406,0.0,0.0
2014-07-11,0.0,0.0,0.0,0.3406014929161529,0.0,0.0,0.29376785210444106,0.365630654979406,0.0,0.0
2014-07-14,0.0,0.0,0.0,0.3406014929161529,0.0,0.0,0.29376785210444106,0.365630654979406,0.0,0.0
2014-07-15,0.0,0.0,0.0,0.3406014929161529,0.0,0.0,0.29376785210444106,0.365630654979406,0.0,0.0
2014-07-16,0.0,0.0,0.0,0.3406014929161529,0.0,0.0,0.29376785210444106,0.365630654979406,0.0,0.0
2014-07-17,0.0,0.0,0.0,0.3406014929161529,0.0,0.0,0.29376785210444106,0.365630654979406,0.0,0.0
2014-07-18,0.0,0.0,0.0,0.3406014929161529,0.0,0.0,0.29376785210444106,0.365630654979406,0.0,0.0
2014-07-21,0.0,0.0,0.0,0.3406014929161529,0.0,0.0,0.29376785210444106,0.365630654979406,0.0,0.0
2014-07-22,0.0,0.0,0.0,0.3406014929161529,0.0,0.0,0.29376785210444106,0.365630654979406,0.0,0.0
2014-07-23,0.0,0.0,0.0,0.3406014929161529,0.0,0.0,0.29376785210444106,0.365630654979406,0.0,0.0
2014-07-24,0.0,0.0,0.0,0.3406014929161529,0.0,0.0,0.29376785210444106,0.365630654979406,0.0,0.0
2014-07-25,0.0,0.0,0.0,0.3406014929161529,0.0,0.0,0.29376785210444106,0.365630654979406,0.0,0.0
2014-07-28,0.0,0.0,0.0,0.3406014929161529,0.0,0.0,0.29376785210444106,0.365630654979406,0.0,0.0
2014-07-29,0.0,0.0,0.0,0.3406014929161529,0.0,0.0,0.29376785210444106,0.365630654979406,0.0,0.0
2014-07-30,0.0,0.0,0.0,0.3406014929161529,0.0,0.0,0.29376785210444106,0.365630654979406,0.0,0.0
2014-07-31,0.404950763978047,0.0,0.225476631856652,0.0,0.0,0.0,0.0,0.36957260416530086,0.0,0.0
2014-08-01,0.404950763978047,0.0,0.225476631856652,0.0,0.0,0.0,0.0,0.36957260416530086,0.0,0.0
2014-08-04,0.404950763978047,0.0,0.225476631856652,0.0,0.0,0.0,0.0,0.36957260416530086,0.0,0.0
2014-08-05,0.404950763978047,0.0,0.225476631856652,0.0,0.0,0.0,0.0,0.36957260416530086,0.0,0.0
2014-08-06,0.404950763978047,0.0,0.225476631856652,0.0,0.0,0.0,0.0,0.36957260416530086,0.0,0.0
2014-08-07,0.404950763978047,0.0,0.225476631856652,0.0,0.0,0.0,0.0,0.36957260416530086,0.0,0.0
2014-08-08,0.404950763978047,0.0,0.225476631856652,0.0,0.0,0.0,0.0,0.36957260416530086,0.0,0.0
2014-08-11,0.404950763978047,0.0,0.225476631856652,0.0,0.0,0.0,0.0,0.36957260416530086,0.0,0.0
2014-08-12,0.404950763978047,0.0,0.225476631856652,0.0,0.0,0.0,0.0,0.36957260416530086,0.0,0.0
2014-08-13,0.404950763978047,0.0,0.225476631856652,0.0,0.0,0.0,0.0,0.36957260416530086,0.0,0.0
2014-08-14,0.404950763978047,0.0,0.225476631856652,0.0,0.0,0.0,0.0,0.36957260416530086,0.0,0.0
2014-08-15,0.404950763978047,0.0,0.225476631856652,0.0,0.0,0.0,0.0,0.36957260416530086,0.0,0.0
2014-08-18,0.404950763978047,0.0,0.225476631856652,0.0,0.0,0.0,0.0,0.36957260416530086,0.0,0.0
2014-08-19,0.404950763978047,0.0,0.225476631856652,0.0,0.0,0.0,0.0,0.36957260416530086,0.0,0.0
2014-08-20,0.404950763978047,0.0,0.225476631856652,0.0,0.0,0.0,0.0,0.36957260416530086,0.0,0.0
2014-08-21,0.404950763978047,0.0,0.225476631856652,0.0,0.0,0.0,0.0,0.36957260416530086,0.0,0.0
2014-08-22,0.404950763978047,0.0,0.225476631856652,0.0,0.0,0.0,0.0,0.36957260416530086,0.0,0.0
2014-08-25,0.404950763978047,0.0,0.225476631856652,0.0,0.0,0.0,0.0,0.36957260416530086,0.0,0.0
2014-08-26,0.404950763978047,0.0,0.225476631856652,0.0,0.0,0.0,0.0,0.36957260416530086,0.0,0.0
2014-08-27,0.404950763978047,0.0,0.225476631856652,0.0,0.0,0.0,0.0,0.36957260416530086,0.0,0.0
2014-08-28,0.404950763978047,0.0,0.225476631856652,0.0,0.0,0.0,0.0,0.36957260416530086,0.0,0.0
2014-08-29,0.0,0.0,0.26998819105770855,0.33958430604269946,0.0,0.3904275028995921,0.0,0.0,0.0,0.0
2014-09-02,0.0,0.0,0.26998819105770855,0.33958430604269946,0.0,0.3904275028995921,0.0,0.0,0.0,0.0
2014-09-03,0.0,0.0,0.26998819105770855,0.33958430604269946,0.0,0.3904275028995921,0.0,0.0,0.0,0.0
2014-09-04,0.0,0.0,0.26998819105770855,0.33958430604269946,0.0,0.3904275028995921,0.0,0.0,0.0,0.0
2014-09-05,0.0,0.0,0.26998819105770855,0.33958430604269946,0.0,0.3904275028995921,0.0,0.0,0.0,0.0
2014-09-08,0.0,0.0,0.26998819105770855,0.33958430604269946,0.0,0.3904275028995921,0.0,0.0,0.0,0.0
2014-09-09,0.0,0.0,0.26998819105770855,0.33958430604269946,0.0,0.3904275028995921,0.0,0.0,0.0,0.0
2014-09-10,0.0,0.0,0.26998819105770855,0.33958430604269946,0.0,0.3904275028995921,0.0,0.0,0.0,0.0
2014-09-11,0.0,0.0,0.26998819105770855,0.33958430604269946,0.0,0.3904275028995921,0.0,0.0,0.0,0.0
2014-09-12,0.0,0.0,0.26998819105770855,0.33958430604269946,0.0,0.3904275028995921,0.0,0.0,0.0,0.0
2014-09-15,0.0,0.0,0.26998819105770855,0.33958430604269946,0.0,0.3904275028995921,0.0,0.0,0.0,0.0
2014-09-16,0.0,0.0,0.26998819105770855,0.33958430604269946,0.0,0.3904275028995921,0.0,0.0,0.0,0.0
2014-09-17,0.0,0.0,0.26998819105770855,0.33958430604269946,0.0,0.3904275028995921,0.0,0.0,0.0,0.0
2014-09-18,0.0,0.0,0.26998819105770855,0.33958430604269946,0.0,0.3904275028995921,0.0,0.0,0.0,0.0
2014-09-19,0.0,0.0,0.26998819105770855,0.33958430604269946,0.0,0.3904275028995921,0.0,0.0,0.0,0.0
2014-09-22,0.0,0.0,0.26998819105770855,0.33958430604269946,0.0,0.3904275028995921,0.0,0.0,0.0,0.0
2014-09-23,0.0,0.0,0.26998819105770855,0.33958430604269946,0.0,0.3904275028995921,0.0,0.0,0.0,0.0
2014-09-24,0.0,0.0,0.26998819105770855,0.33958430604269946,0.0,0.3904275028995921,0.0,0.0,0.0,0.0
2014-09-25,0.0,0.0,0.26998819105770855,0.33958430604269946,0.0,0.3904275028995921,0.0,0.0,0.0,0.0
2014-09-26,0.0,0.0,0.26998819105770855,0.33958430604269946,0.0,0.3904275028995921,0.0,0.0,0.0,0.0
2014-09-29,0.0,0.0,0.26998819105770855,0.33958430604269946,0.0,0.3904275028995921,0.0,0.0,0.0,0.0
2014-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.30992523876981526,0.38191946938754484,0.3081552918426399,0.0
2014-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.30992523876981526,0.38191946938754484,0.3081552918426399,0.0
2014-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.30992523876981526,0.38191946938754484,0.3081552918426399,0.0
2014-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.30992523876981526,0.38191946938754484,0.3081552918426399,0.0
2014-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.30992523876981526,0.38191946938754484,0.3081552918426399,0.0
2014-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.30992523876981526,0.38191946938754484,0.3081552918426399,0.0
2014-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.30992523876981526,0.38191946938754484,0.3081552918426399,0.0
2014-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.30992523876981526,0.38191946938754484,0.3081552918426399,0.0
2014-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.30992523876981526,0.38191946938754484,0.3081552918426399,0.0
2014-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.30992523876981526,0.38191946938754484,0.3081552918426399,0.0
2014-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.30992523876981526,0.38191946938754484,0.3081552918426399,0.0
2014-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.30992523876981526,0.38191946938754484,0.3081552918426399,0.0
2014-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.30992523876981526,0.38191946938754484,0.3081552918426399,0.0
2014-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.30992523876981526,0.38191946938754484,0.3081552918426399,0.0
2014-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.30992523876981526,0.38191946938754484,0.3081552918426399,0.0
2014-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.30992523876981526,0.38191946938754484,0.3081552918426399,0.0
2014-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.30992523876981526,0.38191946938754484,0.3081552918426399,0.0
2014-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.30992523876981526,0.38191946938754484,0.3081552918426399,0.0
2014-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.30992523876981526,0.38191946938754484,0.3081552918426399,0.0
2014-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.30992523876981526,0.38191946938754484,0.3081552918426399,0.0
2014-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.30992523876981526,0.38191946938754484,0.3081552918426399,0.0
2014-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.30992523876981526,0.38191946938754484,0.3081552918426399,0.0
2014-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.30992523876981526,0.38191946938754484,0.3081552918426399,0.0
2014-10-31,0.3373959131131004,0.0,0.0,0.39203768562557956,0.0,0.0,0.27056640126132003,0.0,0.0,0.0
2014-11-03,0.3373959131131004,0.0,0.0,0.39203768562557956,0.0,0.0,0.27056640126132003,0.0,0.0,0.0
2014-11-04,0.3373959131131004,0.0,0.0,0.39203768562557956,0.0,0.0,0.27056640126132003,0.0,0.0,0.0
2014-11-05,0.3373959131131004,0.0,0.0,0.39203768562557956,0.0,0.0,0.27056640126132003,0.0,0.0,0.0
2014-11-06,0.3373959131131004,0.0,0.0,0.39203768562557956,0.0,0.0,0.27056640126132003,0.0,0.0,0.0
2014-11-07,0.3373959131131004,0.0,0.0,0.39203768562557956,0.0,0.0,0.27056640126132003,0.0,0.0,0.0
2014-11-10,0.3373959131131004,0.0,0.0,0.39203768562557956,0.0,0.0,0.27056640126132003,0.0,0.0,0.0
2014-11-11,0.3373959131131004,0.0,0.0,0.39203768562557956,0.0,0.0,0.27056640126132003,0.0,0.0,0.0
2014-11-12,0.3373959131131004,0.0,0.0,0.39203768562557956,0.0,0.0,0.27056640126132003,0.0,0.0,0.0
2014-11-13,0.3373959131131004,0.0,0.0,0.39203768562557956,0.0,0.0,0.27056640126132003,0.0,0.0,0.0
2014-11-14,0.3373959131131004,0.0,0.0,0.39203768562557956,0.0,0.0,0.27056640126132003,0.0,0.0,0.0
2014-11-17,0.3373959131131004,0.0,0.0,0.39203768562557956,0.0,0.0,0.27056640126132003,0.0,0.0,0.0
2014-11-18,0.3373959131131004,0.0,0.0,0.39203768562557956,0.0,0.0,0.27056640126132003,0.0,0.0,0.0
2014-11-19,0.3373959131131004,0.0,0.0,0.39203768562557956,0.0,0.0,0.27056640126132003,0.0,0.0,0.0
2014-11-20,0.3373959131131004,0.0,0.0,0.39203768562557956,0.0,0.0,0.27056640126132003,0.0,0.0,0.0
2014-11-21,0.3373959131131004,0.0,0.0,0.39203768562557956,0.0,0.0,0.27056640126132003,0.0,0.0,0.0
2014-11-24,0.3373959131131004,0.0,0.0,0.39203768562557956,0.0,0.0,0.27056640126132003,0.0,0.0,0.0
2014-11-25,0.3373959131131004,0.0,0.0,0.39203768562557956,0.0,0.0,0.27056640126132003,0.0,0.0,0.0
2014-11-26,0.3373959131131004,0.0,0.0,0.39203768562557956,0.0,0.0,0.27056640126132003,0.0,0.0,0.0
2014-11-28,0.4541785113028358,0.0,0.0,0.0,0.0,0.0,0.3193734422697911,0.0,0.2264480464273731,0.0
2014-12-01,0.4541785113028358,0.0,0.0,0.0,0.0,0.0,0.3193734422697911,0.0,0.2264480464273731,0.0
2014-12-02,0.4541785113028358,0.0,0.0,0.0,0.0,0.0,0.3193734422697911,0.0,0.2264480464273731,0.0
2014-12-03,0.4541785113028358,0.0,0.0,0.0,0.0,0.0,0.3193734422697911,0.0,0.2264480464273731,0.0
2014-12-04,0.4541785113028358,0.0,0.0,0.0,0.0,0.0,0.3193734422697911,0.0,0.2264480464273731,0.0
2014-12-05,0.4541785113028358,0.0,0.0,0.0,0.0,0.0,0.3193734422697911,0.0,0.2264480464273731,0.0
2014-12-08,0.4541785113028358,0.0,0.0,0.0,0.0,0.0,0.3193734422697911,0.0,0.2264480464273731,0.0
2014-12-09,0.4541785113028358,0.0,0.0,0.0,0.0,0.0,0.3193734422697911,0.0,0.2264480464273731,0.0
2014-12-10,0.4541785113028358,0.0,0.0,0.0,0.0,0.0,0.3193734422697911,0.0,0.2264480464273731,0.0
2014-12-11,0.4541785113028358,0.0,0.0,0.0,0.0,0.0,0.3193734422697911,0.0,0.2264480464273731,0.0
2014-12-12,0.4541785113028358,0.0,0.0,0.0,0.0,0.0,0.3193734422697911,0.0,0.2264480464273731,0.0
2014-12-15,0.4541785113028358,0.0,0.0,0.0,0.0,0.0,0.3193734422697911,0.0,0.2264480464273731,0.0
2014-12-16,0.4541785113028358,0.0,0.0,0.0,0.0,0.0,0.3193734422697911,0.0,0.2264480464273731,0.0
2014-12-17,0.4541785113028358,0.0,0.0,0.0,0.0,0.0,0.3193734422697911,0.0,0.2264480464273731,0.0
2014-12-18,0.4541785113028358,0.0,0.0,0.0,0.0,0.0,0.3193734422697911,0.0,0.2264480464273731,0.0
2014-12-19,0.4541785113028358,0.0,0.0,0.0,0.0,0.0,0.3193734422697911,0.0,0.2264480464273731,0.0
2014-12-22,0.4541785113028358,0.0,0.0,0.0,0.0,0.0,0.3193734422697911,0.0,0.2264480464273731,0.0
2014-12-23,0.4541785113028358,0.0,0.0,0.0,0.0,0.0,0.3193734422697911,0.0,0.2264480464273731,0.0
2014-12-24,0.4541785113028358,0.0,0.0,0.0,0.0,0.0,0.3193734422697911,0.0,0.2264480464273731,0.0
2014-12-26,0.4541785113028358,0.0,0.0,0.0,0.0,0.0,0.3193734422697911,0.0,0.2264480464273731,0.0
2014-12-29,0.4541785113028358,0.0,0.0,0.0,0.0,0.0,0.3193734422697911,0.0,0.2264480464273731,0.0
2014-12-30,0.4541785113028358,0.0,0.0,0.0,0.0,0.0,0.3193734422697911,0.0,0.2264480464273731,0.0
2014-12-31,0.4422674506118374,0.0,0.3433061809828272,0.0,0.0,0.0,0.0,0.0,0.2144263684053353,0.0
2015-01-02,0.4422674506118374,0.0,0.3433061809828272,0.0,0.0,0.0,0.0,0.0,0.2144263684053353,0.0
2015-01-05,0.4422674506118374,0.0,0.3433061809828272,0.0,0.0,0.0,0.0,0.0,0.2144263684053353,0.0
2015-01-06,0.4422674506118374,0.0,0.3433061809828272,0.0,0.0,0.0,0.0,0.0,0.2144263684053353,0.0
2015-01-07,0.4422674506118374,0.0,0.3433061809828272,0.0,0.0,0.0,0.0,0.0,0.2144263684053353,0.0
2015-01-08,0.4422674506118374,0.0,0.3433061809828272,0.0,0.0,0.0,0.0,0.0,0.2144263684053353,0.0
2015-01-09,0.4422674506118374,0.0,0.3433061809828272,0.0,0.0,0.0,0.0,0.0,0.2144263684053353,0.0
2015-01-12,0.4422674506118374,0.0,0.3433061809828272,0.0,0.0,0.0,0.0,0.0,0.2144263684053353,0.0
2015-01-13,0.4422674506118374,0.0,0.3433061809828272,0.0,0.0,0.0,0.0,0.0,0.2144263684053353,0.0
2015-01-14,0.4422674506118374,0.0,0.3433061809828272,0.0,0.0,0.0,0.0,0.0,0.2144263684053353,0.0
2015-01-15,0.4422674506118374,0.0,0.3433061809828272,0.0,0.0,0.0,0.0,0.0,0.2144263684053353,0.0
2015-01-16,0.4422674506118374,0.0,0.3433061809828272,0.0,0.0,0.0,0.0,0.0,0.2144263684053353,0.0
2015-01-20,0.4422674506118374,0.0,0.3433061809828272,0.0,0.0,0.0,0.0,0.0,0.2144263684053353,0.0
2015-01-21,0.4422674506118374,0.0,0.3433061809828272,0.0,0.0,0.0,0.0,0.0,0.2144263684053353,0.0
2015-01-22,0.4422674506118374,0.0,0.3433061809828272,0.0,0.0,0.0,0.0,0.0,0.2144263684053353,0.0
2015-01-23,0.4422674506118374,0.0,0.3433061809828272,0.0,0.0,0.0,0.0,0.0,0.2144263684053353,0.0
2015-01-26,0.4422674506118374,0.0,0.3433061809828272,0.0,0.0,0.0,0.0,0.0,0.2144263684053353,0.0
2015-01-27,0.4422674506118374,0.0,0.3433061809828272,0.0,0.0,0.0,0.0,0.0,0.2144263684053353,0.0
2015-01-28,0.4422674506118374,0.0,0.3433061809828272,0.0,0.0,0.0,0.0,0.0,0.2144263684053353,0.0
2015-01-29,0.4422674506118374,0.0,0.3433061809828272,0.0,0.0,0.0,0.0,0.0,0.2144263684053353,0.0
2015-01-30,0.0,0.0,0.0,0.0,0.3151217706080201,0.0,0.0,0.0,0.23630551397251318,0.44857271541946675
2015-02-02,0.0,0.0,0.0,0.0,0.3151217706080201,0.0,0.0,0.0,0.23630551397251318,0.44857271541946675
2015-02-03,0.0,0.0,0.0,0.0,0.3151217706080201,0.0,0.0,0.0,0.23630551397251318,0.44857271541946675
2015-02-04,0.0,0.0,0.0,0.0,0.3151217706080201,0.0,0.0,0.0,0.23630551397251318,0.44857271541946675
2015-02-05,0.0,0.0,0.0,0.0,0.3151217706080201,0.0,0.0,0.0,0.23630551397251318,0.44857271541946675
2015-02-06,0.0,0.0,0.0,0.0,0.3151217706080201,0.0,0.0,0.0,0.23630551397251318,0.44857271541946675
2015-02-09,0.0,0.0,0.0,0.0,0.3151217706080201,0.0,0.0,0.0,0.23630551397251318,0.44857271541946675
2015-02-10,0.0,0.0,0.0,0.0,0.3151217706080201,0.0,0.0,0.0,0.23630551397251318,0.44857271541946675
2015-02-11,0.0,0.0,0.0,0.0,0.3151217706080201,0.0,0.0,0.0,0.23630551397251318,0.44857271541946675
2015-02-12,0.0,0.0,0.0,0.0,0.3151217706080201,0.0,0.0,0.0,0.23630551397251318,0.44857271541946675
2015-02-13,0.0,0.0,0.0,0.0,0.3151217706080201,0.0,0.0,0.0,0.23630551397251318,0.44857271541946675
2015-02-17,0.0,0.0,0.0,0.0,0.3151217706080201,0.0,0.0,0.0,0.23630551397251318,0.44857271541946675
2015-02-18,0.0,0.0,0.0,0.0,0.3151217706080201,0.0,0.0,0.0,0.23630551397251318,0.44857271541946675
2015-02-19,0.0,0.0,0.0,0.0,0.3151217706080201,0.0,0.0,0.0,0.23630551397251318,0.44857271541946675
2015-02-20,0.0,0.0,0.0,0.0,0.3151217706080201,0.0,0.0,0.0,0.23630551397251318,0.44857271541946675
2015-02-23,0.0,0.0,0.0,0.0,0.3151217706080201,0.0,0.0,0.0,0.23630551397251318,0.44857271541946675
2015-02-24,0.0,0.0,0.0,0.0,0.3151217706080201,0.0,0.0,0.0,0.23630551397251318,0.44857271541946675
2015-02-25,0.0,0.0,0.0,0.0,0.3151217706080201,0.0,0.0,0.0,0.23630551397251318,0.44857271541946675
2015-02-26,0.0,0.0,0.0,0.0,0.3151217706080201,0.0,0.0,0.0,0.23630551397251318,0.44857271541946675
2015-02-27,0.0,0.0,0.0,0.3502173083177194,0.2851777504763954,0.0,0.0,0.3646049412058853,0.0,0.0
2015-03-02,0.0,0.0,0.0,0.3502173083177194,0.2851777504763954,0.0,0.0,0.3646049412058853,0.0,0.0
2015-03-03,0.0,0.0,0.0,0.3502173083177194,0.2851777504763954,0.0,0.0,0.3646049412058853,0.0,0.0
2015-03-04,0.0,0.0,0.0,0.3502173083177194,0.2851777504763954,0.0,0.0,0.3646049412058853,0.0,0.0
2015-03-05,0.0,0.0,0.0,0.3502173083177194,0.2851777504763954,0.0,0.0,0.3646049412058853,0.0,0.0
2015-03-06,0.0,0.0,0.0,0.3502173083177194,0.2851777504763954,0.0,0.0,0.3646049412058853,0.0,0.0
2015-03-09,0.0,0.0,0.0,0.3502173083177194,0.2851777504763954,0.0,0.0,0.3646049412058853,0.0,0.0
2015-03-10,0.0,0.0,0.0,0.3502173083177194,0.2851777504763954,0.0,0.0,0.3646049412058853,0.0,0.0
2015-03-11,0.0,0.0,0.0,0.3502173083177194,0.2851777504763954,0.0,0.0,0.3646049412058853,0.0,0.0
2015-03-12,0.0,0.0,0.0,0.3502173083177194,0.2851777504763954,0.0,0.0,0.3646049412058853,0.0,0.0
2015-03-13,0.0,0.0,0.0,0.3502173083177194,0.2851777504763954,0.0,0.0,0.3646049412058853,0.0,0.0
2015-03-16,0.0,0.0,0.0,0.3502173083177194,0.2851777504763954,0.0,0.0,0.3646049412058853,0.0,0.0
2015-03-17,0.0,0.0,0.0,0.3502173083177194,0.2851777504763954,0.0,0.0,0.3646049412058853,0.0,0.0
2015-03-18,0.0,0.0,0.0,0.3502173083177194,0.2851777504763954,0.0,0.0,0.3646049412058853,0.0,0.0
2015-03-19,0.0,0.0,0.0,0.3502173083177194,0.2851777504763954,0.0,0.0,0.3646049412058853,0.0,0.0
2015-03-20,0.0,0.0,0.0,0.3502173083177194,0.2851777504763954,0.0,0.0,0.3646049412058853,0.0,0.0
2015-03-23,0.0,0.0,0.0,0.3502173083177194,0.2851777504763954,0.0,0.0,0.3646049412058853,0.0,0.0
2015-03-24,0.0,0.0,0.0,0.3502173083177194,0.2851777504763954,0.0,0.0,0.3646049412058853,0.0,0.0
